bank_id,bank_name,region,bank_size,year,quarter,quarter_num,date,total_assets,liquidity_ratio,capital_adequacy_ratio,npl_ratio,return_on_equity,loan_to_deposit_ratio,financial_health_status,status_label
BANK_193,Short-Garcia Rural Bank,Greater Accra,Medium,2023,Q3,11,2023-Q3,74.04,41.16,13.44,6.23,33.9,55.26,0,Healthy
BANK_193,Short-Garcia Rural Bank,Greater Accra,Medium,2023,Q4,12,2023-Q4,81.25,41.61,13.8,5.95,41.33,88.13,0,Healthy
BANK_194,Reid-Poole Rural Bank,Eastern,Medium,2021,Q1,1,2021-Q1,117.76,25.67,26.24,5.35,16.11,78.52,0,Healthy
BANK_194,Reid-Poole Rural Bank,Eastern,Medium,2021,Q2,2,2021-Q2,102.77,26.15,25.91,5.46,15.63,59.64,0,Healthy
BANK_194,Reid-Poole Rural Bank,Eastern,Medium,2021,Q3,3,2021-Q3,103.72,26.66,25.72,5.48,10.08,67.17,0,Healthy
BANK_194,Reid-Poole Rural Bank,Eastern,Medium,2021,Q4,4,2021-Q4,120.16,27.9,25.84,5.39,19.06,84.19,0,Healthy
BANK_194,Reid-Poole Rural Bank,Eastern,Medium,2022,Q1,5,2022-Q1,116.39,26.73,26.14,5.48,10.6,71.39,0,Healthy
BANK_194,Reid-Poole Rural Bank,Eastern,Medium,2022,Q2,6,2022-Q2,122.95,26.79,26.39,5.34,20.45,51.5,0,Healthy
BANK_194,Reid-Poole Rural Bank,Eastern,Medium,2022,Q3,7,2022-Q3,127.14,27.27,25.91,5.16,14.56,59.12,0,Healthy
BANK_194,Reid-Poole Rural Bank,Eastern,Medium,2022,Q4,8,2022-Q4,123.8,26.74,25.49,5.17,15.93,79.51,0,Healthy
BANK_194,Reid-Poole Rural Bank,Eastern,Medium,2023,Q1,9,2023-Q1,120.83,26.35,25.62,5.2,9.42,94.61,0,Healthy
BANK_194,Reid-Poole Rural Bank,Eastern,Medium,2023,Q2,10,2023-Q2,129.23,27.41,25.3,5.16,6.36,63.25,0,Healthy
BANK_194,Reid-Poole Rural Bank,Eastern,Medium,2023,Q3,11,2023-Q3,120.93,26.98,24.85,5.29,7.72,41.92,0,Healthy
BANK_194,Reid-Poole Rural Bank,Eastern,Medium,2023,Q4,12,2023-Q4,116.87,27.28,24.94,5.44,19.97,40.54,0,Healthy
BANK_195,"Hernandez, Thompson and Boyd Rural Bank",Greater Accra,Medium,2021,Q1,1,2021-Q1,94.56,24.83,28.31,24.82,4.03,61.24,1,High-Risk
BANK_195,"Hernandez, Thompson and Boyd Rural Bank",Greater Accra,Medium,2021,Q2,2,2021-Q2,101.32,25.04,28.63,24.65,5.89,77.98,1,High-Risk
BANK_195,"Hernandez, Thompson and Boyd Rural Bank",Greater Accra,Medium,2021,Q3,3,2021-Q3,104.76,25.33,28.55,25.15,7.23,52.45,1,High-Risk
BANK_195,"Hernandez, Thompson and Boyd Rural Bank",Greater Accra,Medium,2021,Q4,4,2021-Q4,104.66,24.02,28.54,25.87,4.79,64.19,1,High-Risk
BANK_195,"Hernandez, Thompson and Boyd Rural Bank",Greater Accra,Medium,2022,Q1,5,2022-Q1,94.75,24.07,28.83,25.57,18.2,48.36,1,High-Risk
BANK_195,"Hernandez, Thompson and Boyd Rural Bank",Greater Accra,Medium,2022,Q2,6,2022-Q2,99.97,23.25,28.96,26.91,17.59,86.94,1,High-Risk
BANK_195,"Hernandez, Thompson and Boyd Rural Bank",Greater Accra,Medium,2022,Q3,7,2022-Q3,98.44,23.51,29.25,26.72,15.78,48.28,1,High-Risk
BANK_195,"Hernandez, Thompson and Boyd Rural Bank",Greater Accra,Medium,2022,Q4,8,2022-Q4,95.68,23.58,28.75,27.93,13.73,65.05,1,High-Risk
BANK_195,"Hernandez, Thompson and Boyd Rural Bank",Greater Accra,Medium,2023,Q1,9,2023-Q1,106.91,23.6,28.92,27.84,14.29,71.81,1,High-Risk
BANK_195,"Hernandez, Thompson and Boyd Rural Bank",Greater Accra,Medium,2023,Q2,10,2023-Q2,98.85,23.07,28.82,27.91,7.28,61.31,1,High-Risk
BANK_195,"Hernandez, Thompson and Boyd Rural Bank",Greater Accra,Medium,2023,Q3,11,2023-Q3,109.32,22.77,29.24,28.64,15.18,87.01,1,High-Risk
BANK_195,"Hernandez, Thompson and Boyd Rural Bank",Greater Accra,Medium,2023,Q4,12,2023-Q4,105.75,23.28,29.9,28.45,7.67,58.36,1,High-Risk
BANK_196,"Nelson, Morton and Medina Rural Bank",Upper West,Medium,2021,Q1,1,2021-Q1,78.92,6.36,29.24,12.02,14.18,87.04,1,High-Risk
BANK_196,"Nelson, Morton and Medina Rural Bank",Upper West,Medium,2021,Q2,2,2021-Q2,81.53,6.62,29.2,12.32,5.04,52.62,1,High-Risk
BANK_196,"Nelson, Morton and Medina Rural Bank",Upper West,Medium,2021,Q3,3,2021-Q3,77.95,6.22,29.15,13.04,18.76,41.52,1,High-Risk
BANK_196,"Nelson, Morton and Medina Rural Bank",Upper West,Medium,2021,Q4,4,2021-Q4,81.18,6.3,28.32,13.21,5.56,66.78,1,High-Risk
BANK_196,"Nelson, Morton and Medina Rural Bank",Upper West,Medium,2022,Q1,5,2022-Q1,77.9,6.0,28.58,13.46,14.59,92.86,1,High-Risk
BANK_196,"Nelson, Morton and Medina Rural Bank",Upper West,Medium,2022,Q2,6,2022-Q2,89.49,5.93,28.53,13.29,19.93,94.25,1,High-Risk
BANK_196,"Nelson, Morton and Medina Rural Bank",Upper West,Medium,2022,Q3,7,2022-Q3,89.9,5.78,28.05,13.69,14.46,40.51,1,High-Risk
BANK_196,"Nelson, Morton and Medina Rural Bank",Upper West,Medium,2022,Q4,8,2022-Q4,88.16,5.73,27.75,14.23,6.37,85.13,1,High-Risk
BANK_196,"Nelson, Morton and Medina Rural Bank",Upper West,Medium,2023,Q1,9,2023-Q1,85.51,5.4,27.17,14.8,20.9,80.85,1,High-Risk
BANK_196,"Nelson, Morton and Medina Rural Bank",Upper West,Medium,2023,Q2,10,2023-Q2,85.83,5.42,27.47,15.47,11.35,61.24,1,High-Risk
BANK_196,"Nelson, Morton and Medina Rural Bank",Upper West,Medium,2023,Q3,11,2023-Q3,96.33,5.17,26.93,15.49,6.97,86.8,1,High-Risk
BANK_196,"Nelson, Morton and Medina Rural Bank",Upper West,Medium,2023,Q4,12,2023-Q4,100.0,5.16,27.19,15.57,8.4,72.55,1,High-Risk
BANK_197,Marshall-Petersen Rural Bank,Greater Accra,Small,2021,Q1,1,2021-Q1,22.62,32.45,18.73,12.55,8.28,64.33,0,Healthy
BANK_197,Marshall-Petersen Rural Bank,Greater Accra,Small,2021,Q2,2,2021-Q2,22.24,32.53,18.16,12.6,26.71,74.52,0,Healthy
BANK_197,Marshall-Petersen Rural Bank,Greater Accra,Small,2021,Q3,3,2021-Q3,21.91,33.18,18.29,12.87,32.03,48.5,0,Healthy
BANK_197,Marshall-Petersen Rural Bank,Greater Accra,Small,2021,Q4,4,2021-Q4,21.88,33.67,18.02,13.33,20.75,68.19,0,Healthy
BANK_197,Marshall-Petersen Rural Bank,Greater Accra,Small,2022,Q1,5,2022-Q1,21.58,32.92,18.16,13.6,9.87,71.11,0,Healthy
BANK_197,Marshall-Petersen Rural Bank,Greater Accra,Small,2022,Q2,6,2022-Q2,24.79,33.51,17.91,13.6,19.32,82.87,0,Healthy
BANK_197,Marshall-Petersen Rural Bank,Greater Accra,Small,2022,Q3,7,2022-Q3,25.57,33.22,17.89,13.73,22.88,44.37,0,Healthy
BANK_197,Marshall-Petersen Rural Bank,Greater Accra,Small,2022,Q4,8,2022-Q4,21.54,32.93,17.78,14.99,24.3,89.77,0,Healthy
BANK_197,Marshall-Petersen Rural Bank,Greater Accra,Small,2023,Q1,9,2023-Q1,21.38,34.02,17.76,15.24,29.88,83.2,1,High-Risk
BANK_197,Marshall-Petersen Rural Bank,Greater Accra,Small,2023,Q2,10,2023-Q2,20.23,34.82,17.77,15.5,28.58,50.05,1,High-Risk
BANK_197,Marshall-Petersen Rural Bank,Greater Accra,Small,2023,Q3,11,2023-Q3,20.39,34.05,17.72,15.42,27.78,81.98,1,High-Risk
BANK_197,Marshall-Petersen Rural Bank,Greater Accra,Small,2023,Q4,12,2023-Q4,20.63,33.2,18.19,15.22,8.27,49.58,1,High-Risk
BANK_198,"Adams, Christian and Rivas Rural Bank",Volta,Small,2021,Q1,1,2021-Q1,46.99,6.1,20.0,15.51,12.89,63.86,1,High-Risk
BANK_198,"Adams, Christian and Rivas Rural Bank",Volta,Small,2021,Q2,2,2021-Q2,46.52,6.09,19.88,15.56,11.44,55.05,1,High-Risk
BANK_198,"Adams, Christian and Rivas Rural Bank",Volta,Small,2021,Q3,3,2021-Q3,52.43,6.03,19.76,15.62,17.03,74.42,1,High-Risk
BANK_198,"Adams, Christian and Rivas Rural Bank",Volta,Small,2021,Q4,4,2021-Q4,53.63,5.88,19.76,15.27,4.95,48.36,1,High-Risk
BANK_198,"Adams, Christian and Rivas Rural Bank",Volta,Small,2022,Q1,5,2022-Q1,54.75,5.89,19.72,15.56,5.66,69.35,1,High-Risk
BANK_198,"Adams, Christian and Rivas Rural Bank",Volta,Small,2022,Q2,6,2022-Q2,58.32,6.18,19.52,15.42,8.82,86.33,1,High-Risk
BANK_198,"Adams, Christian and Rivas Rural Bank",Volta,Small,2022,Q3,7,2022-Q3,58.54,5.93,19.64,15.98,24.96,78.03,1,High-Risk
BANK_198,"Adams, Christian and Rivas Rural Bank",Volta,Small,2022,Q4,8,2022-Q4,52.94,5.74,19.85,16.69,16.21,78.86,1,High-Risk
BANK_198,"Adams, Christian and Rivas Rural Bank",Volta,Small,2023,Q1,9,2023-Q1,52.44,5.63,19.25,16.79,7.52,84.1,1,High-Risk
BANK_198,"Adams, Christian and Rivas Rural Bank",Volta,Small,2023,Q2,10,2023-Q2,51.91,5.48,19.64,16.98,23.86,92.5,1,High-Risk
BANK_198,"Adams, Christian and Rivas Rural Bank",Volta,Small,2023,Q3,11,2023-Q3,51.23,5.38,19.43,17.28,22.25,57.76,1,High-Risk
BANK_198,"Adams, Christian and Rivas Rural Bank",Volta,Small,2023,Q4,12,2023-Q4,50.49,5.5,19.42,17.43,29.94,48.52,1,High-Risk
BANK_199,Ramirez Group Rural Bank,Greater Accra,Small,2021,Q1,1,2021-Q1,45.09,37.89,25.81,0.83,10.72,68.69,0,Healthy
BANK_199,Ramirez Group Rural Bank,Greater Accra,Small,2021,Q2,2,2021-Q2,43.79,38.29,25.48,0.84,7.06,45.84,0,Healthy
BANK_199,Ramirez Group Rural Bank,Greater Accra,Small,2021,Q3,3,2021-Q3,43.26,37.9,25.42,0.86,21.16,54.37,0,Healthy
BANK_199,Ramirez Group Rural Bank,Greater Accra,Small,2021,Q4,4,2021-Q4,43.66,37.09,25.3,0.87,10.14,82.54,0,Healthy
BANK_199,Ramirez Group Rural Bank,Greater Accra,Small,2022,Q1,5,2022-Q1,43.43,38.4,25.52,0.87,9.47,77.76,0,Healthy
BANK_199,Ramirez Group Rural Bank,Greater Accra,Small,2022,Q2,6,2022-Q2,43.56,37.59,25.4,0.88,18.51,44.0,0,Healthy
BANK_199,Ramirez Group Rural Bank,Greater Accra,Small,2022,Q3,7,2022-Q3,44.5,38.59,25.2,0.86,7.58,80.07,0,Healthy
BANK_199,Ramirez Group Rural Bank,Greater Accra,Small,2022,Q4,8,2022-Q4,43.98,38.47,25.08,0.94,7.08,88.74,0,Healthy
BANK_199,Ramirez Group Rural Bank,Greater Accra,Small,2023,Q1,9,2023-Q1,41.92,37.51,25.06,0.96,11.49,50.93,0,Healthy
BANK_199,Ramirez Group Rural Bank,Greater Accra,Small,2023,Q2,10,2023-Q2,37.81,37.78,25.41,0.99,5.37,67.38,0,Healthy
BANK_199,Ramirez Group Rural Bank,Greater Accra,Small,2023,Q3,11,2023-Q3,40.35,40.94,25.11,0.96,4.74,68.24,0,Healthy
BANK_199,Ramirez Group Rural Bank,Greater Accra,Small,2023,Q4,12,2023-Q4,43.31,41.55,25.16,0.93,5.41,60.91,0,Healthy
BANK_200,Christensen PLC Rural Bank,Central,Small,2021,Q1,1,2021-Q1,44.58,8.64,27.13,18.12,20.91,63.49,1,High-Risk
BANK_200,Christensen PLC Rural Bank,Central,Small,2021,Q2,2,2021-Q2,45.97,8.8,27.7,18.26,5.16,78.96,1,High-Risk
BANK_200,Christensen PLC Rural Bank,Central,Small,2021,Q3,3,2021-Q3,43.62,8.95,27.74,17.59,7.54,89.07,1,High-Risk
BANK_200,Christensen PLC Rural Bank,Central,Small,2021,Q4,4,2021-Q4,44.62,8.98,28.08,18.15,9.87,77.13,1,High-Risk
BANK_200,Christensen PLC Rural Bank,Central,Small,2022,Q1,5,2022-Q1,50.72,9.21,28.22,17.88,14.07,86.98,1,High-Risk
BANK_200,Christensen PLC Rural Bank,Central,Small,2022,Q2,6,2022-Q2,57.82,9.64,28.2,16.71,11.1,71.26,1,High-Risk
BANK_200,Christensen PLC Rural Bank,Central,Small,2022,Q3,7,2022-Q3,65.25,9.55,28.23,16.42,16.26,53.55,1,High-Risk
BANK_200,Christensen PLC Rural Bank,Central,Small,2022,Q4,8,2022-Q4,67.8,9.27,27.89,15.88,13.74,79.84,1,High-Risk
BANK_200,Christensen PLC Rural Bank,Central,Small,2023,Q1,9,2023-Q1,68.41,9.9,28.14,15.57,19.41,70.78,1,High-Risk
BANK_200,Christensen PLC Rural Bank,Central,Small,2023,Q2,10,2023-Q2,72.9,9.27,28.59,15.58,17.13,66.52,1,High-Risk
BANK_200,Christensen PLC Rural Bank,Central,Small,2023,Q3,11,2023-Q3,76.18,9.37,28.5,16.62,18.21,76.36,1,High-Risk
BANK_200,Christensen PLC Rural Bank,Central,Small,2023,Q4,12,2023-Q4,85.33,9.43,28.85,16.53,8.86,66.57,1,High-Risk
BANK_201,"Barnett, Rogers and Snyder Rural Bank",Western,Large,2021,Q1,1,2021-Q1,304.93,10.49,11.49,10.85,28.45,46.43,1,High-Risk
BANK_201,"Barnett, Rogers and Snyder Rural Bank",Western,Large,2021,Q2,2,2021-Q2,275.21,10.38,11.36,10.78,41.15,69.48,1,High-Risk
BANK_201,"Barnett, Rogers and Snyder Rural Bank",Western,Large,2021,Q3,3,2021-Q3,275.34,10.1,11.51,10.94,31.76,51.01,1,High-Risk
BANK_201,"Barnett, Rogers and Snyder Rural Bank",Western,Large,2021,Q4,4,2021-Q4,287.27,10.46,11.48,10.28,33.71,47.48,1,High-Risk
BANK_201,"Barnett, Rogers and Snyder Rural Bank",Western,Large,2022,Q1,5,2022-Q1,305.52,10.89,11.42,10.05,22.29,70.78,1,High-Risk
BANK_201,"Barnett, Rogers and Snyder Rural Bank",Western,Large,2022,Q2,6,2022-Q2,353.25,11.25,11.43,9.56,48.19,83.62,1,High-Risk
BANK_201,"Barnett, Rogers and Snyder Rural Bank",Western,Large,2022,Q3,7,2022-Q3,347.29,11.72,11.51,9.56,33.78,40.44,1,High-Risk
BANK_201,"Barnett, Rogers and Snyder Rural Bank",Western,Large,2022,Q4,8,2022-Q4,323.13,11.54,11.53,10.0,13.44,70.39,1,High-Risk
BANK_201,"Barnett, Rogers and Snyder Rural Bank",Western,Large,2023,Q1,9,2023-Q1,338.65,11.98,11.61,10.5,38.34,54.11,1,High-Risk
BANK_201,"Barnett, Rogers and Snyder Rural Bank",Western,Large,2023,Q2,10,2023-Q2,389.86,11.95,11.52,9.66,7.33,43.43,1,High-Risk
BANK_201,"Barnett, Rogers and Snyder Rural Bank",Western,Large,2023,Q3,11,2023-Q3,384.04,11.65,11.7,9.84,43.26,56.79,1,High-Risk
BANK_201,"Barnett, Rogers and Snyder Rural Bank",Western,Large,2023,Q4,12,2023-Q4,392.69,11.44,11.6,9.96,25.15,82.16,1,High-Risk
BANK_202,White-Lewis Rural Bank,Upper East,Medium,2021,Q1,1,2021-Q1,54.31,25.29,19.31,9.39,26.69,64.87,0,Healthy
BANK_202,White-Lewis Rural Bank,Upper East,Medium,2021,Q2,2,2021-Q2,58.21,24.64,19.23,9.19,13.67,40.95,0,Healthy
BANK_202,White-Lewis Rural Bank,Upper East,Medium,2021,Q3,3,2021-Q3,51.23,24.35,19.29,9.79,16.95,67.18,0,Healthy
BANK_202,White-Lewis Rural Bank,Upper East,Medium,2021,Q4,4,2021-Q4,50.77,23.92,19.32,9.65,26.32,42.93,0,Healthy
BANK_202,White-Lewis Rural Bank,Upper East,Medium,2022,Q1,5,2022-Q1,50.16,25.42,19.29,9.98,18.6,46.16,0,Healthy
BANK_202,White-Lewis Rural Bank,Upper East,Medium,2022,Q2,6,2022-Q2,53.47,24.91,19.49,10.31,26.61,82.11,0,Healthy
BANK_202,White-Lewis Rural Bank,Upper East,Medium,2022,Q3,7,2022-Q3,54.17,25.93,19.19,10.52,19.57,40.24,0,Healthy
BANK_202,White-Lewis Rural Bank,Upper East,Medium,2022,Q4,8,2022-Q4,46.92,24.9,19.36,11.47,18.53,59.91,0,Healthy
BANK_202,White-Lewis Rural Bank,Upper East,Medium,2023,Q1,9,2023-Q1,50.05,25.96,19.7,11.38,8.92,82.19,0,Healthy
BANK_202,White-Lewis Rural Bank,Upper East,Medium,2023,Q2,10,2023-Q2,51.9,26.44,19.58,11.07,19.92,88.05,0,Healthy
BANK_202,White-Lewis Rural Bank,Upper East,Medium,2023,Q3,11,2023-Q3,56.64,25.92,19.92,10.85,15.73,72.09,0,Healthy
BANK_202,White-Lewis Rural Bank,Upper East,Medium,2023,Q4,12,2023-Q4,56.1,25.59,19.72,11.3,17.39,44.53,0,Healthy
BANK_203,Peterson-Beard Rural Bank,Eastern,Medium,2021,Q1,1,2021-Q1,154.47,28.01,18.13,1.91,10.6,44.14,0,Healthy
BANK_203,Peterson-Beard Rural Bank,Eastern,Medium,2021,Q2,2,2021-Q2,155.07,28.5,18.05,1.99,8.38,89.44,0,Healthy
BANK_203,Peterson-Beard Rural Bank,Eastern,Medium,2021,Q3,3,2021-Q3,150.26,27.9,17.97,2.05,12.74,70.85,0,Healthy
BANK_203,Peterson-Beard Rural Bank,Eastern,Medium,2021,Q4,4,2021-Q4,165.88,26.84,17.57,1.99,20.58,86.05,0,Healthy
BANK_203,Peterson-Beard Rural Bank,Eastern,Medium,2022,Q1,5,2022-Q1,163.94,26.45,17.69,1.91,32.94,80.29,0,Healthy
BANK_203,Peterson-Beard Rural Bank,Eastern,Medium,2022,Q2,6,2022-Q2,164.49,27.93,17.44,1.87,19.62,89.24,0,Healthy
BANK_203,Peterson-Beard Rural Bank,Eastern,Medium,2022,Q3,7,2022-Q3,150.05,29.06,17.38,1.84,21.11,92.7,0,Healthy
BANK_203,Peterson-Beard Rural Bank,Eastern,Medium,2022,Q4,8,2022-Q4,154.47,29.43,17.09,1.93,17.49,57.97,0,Healthy
BANK_203,Peterson-Beard Rural Bank,Eastern,Medium,2023,Q1,9,2023-Q1,165.92,30.18,17.18,1.97,18.75,67.06,0,Healthy
BANK_203,Peterson-Beard Rural Bank,Eastern,Medium,2023,Q2,10,2023-Q2,179.86,29.45,17.11,1.99,16.67,44.23,0,Healthy
BANK_203,Peterson-Beard Rural Bank,Eastern,Medium,2023,Q3,11,2023-Q3,170.79,28.97,16.97,2.02,29.07,43.42,0,Healthy
BANK_203,Peterson-Beard Rural Bank,Eastern,Medium,2023,Q4,12,2023-Q4,167.39,29.14,17.03,2.02,32.99,78.99,0,Healthy
BANK_204,"Beard, Peters and Black Rural Bank",Eastern,Small,2021,Q1,1,2021-Q1,32.69,25.46,9.94,5.74,35.09,91.84,1,High-Risk
BANK_204,"Beard, Peters and Black Rural Bank",Eastern,Small,2021,Q2,2,2021-Q2,31.56,26.33,9.91,5.8,60.47,53.46,1,High-Risk
BANK_204,"Beard, Peters and Black Rural Bank",Eastern,Small,2021,Q3,3,2021-Q3,30.12,26.89,9.94,5.95,33.44,60.97,1,High-Risk
BANK_204,"Beard, Peters and Black Rural Bank",Eastern,Small,2021,Q4,4,2021-Q4,31.02,28.34,10.1,5.97,24.18,59.84,1,High-Risk
BANK_204,"Beard, Peters and Black Rural Bank",Eastern,Small,2022,Q1,5,2022-Q1,32.66,28.15,10.05,5.78,47.5,59.36,1,High-Risk
BANK_204,"Beard, Peters and Black Rural Bank",Eastern,Small,2022,Q2,6,2022-Q2,34.14,28.15,9.95,5.52,45.01,52.6,1,High-Risk
BANK_204,"Beard, Peters and Black Rural Bank",Eastern,Small,2022,Q3,7,2022-Q3,35.62,27.12,9.98,5.63,31.8,65.21,1,High-Risk
BANK_204,"Beard, Peters and Black Rural Bank",Eastern,Small,2022,Q4,8,2022-Q4,34.58,27.31,10.0,5.75,36.69,86.09,1,High-Risk
BANK_204,"Beard, Peters and Black Rural Bank",Eastern,Small,2023,Q1,9,2023-Q1,35.07,27.35,9.98,5.93,29.02,52.05,1,High-Risk
BANK_204,"Beard, Peters and Black Rural Bank",Eastern,Small,2023,Q2,10,2023-Q2,37.61,28.5,9.93,5.89,20.27,87.85,1,High-Risk
BANK_204,"Beard, Peters and Black Rural Bank",Eastern,Small,2023,Q3,11,2023-Q3,38.09,27.28,9.79,6.05,50.15,82.63,1,High-Risk
BANK_204,"Beard, Peters and Black Rural Bank",Eastern,Small,2023,Q4,12,2023-Q4,39.15,27.02,9.5,6.04,44.06,43.03,1,High-Risk
BANK_205,Miller Ltd Rural Bank,Greater Accra,Medium,2021,Q1,1,2021-Q1,131.05,23.84,9.26,14.16,36.17,52.14,1,High-Risk
BANK_205,Miller Ltd Rural Bank,Greater Accra,Medium,2021,Q2,2,2021-Q2,128.36,23.51,9.16,14.12,14.26,92.13,1,High-Risk
BANK_205,Miller Ltd Rural Bank,Greater Accra,Medium,2021,Q3,3,2021-Q3,131.24,22.87,9.25,14.38,36.51,55.01,1,High-Risk
BANK_205,Miller Ltd Rural Bank,Greater Accra,Medium,2021,Q4,4,2021-Q4,128.56,23.48,9.34,14.41,62.47,41.63,1,High-Risk
BANK_205,Miller Ltd Rural Bank,Greater Accra,Medium,2022,Q1,5,2022-Q1,129.3,24.17,9.27,14.46,19.01,77.02,1,High-Risk
BANK_205,Miller Ltd Rural Bank,Greater Accra,Medium,2022,Q2,6,2022-Q2,137.71,23.02,9.32,14.68,19.78,57.6,1,High-Risk
BANK_205,Miller Ltd Rural Bank,Greater Accra,Medium,2022,Q3,7,2022-Q3,137.59,22.76,9.34,14.48,62.76,59.19,1,High-Risk
BANK_205,Miller Ltd Rural Bank,Greater Accra,Medium,2022,Q4,8,2022-Q4,120.23,22.5,9.51,15.69,46.22,40.24,1,High-Risk
BANK_205,Miller Ltd Rural Bank,Greater Accra,Medium,2023,Q1,9,2023-Q1,124.69,24.34,9.55,15.57,57.38,92.78,1,High-Risk
BANK_205,Miller Ltd Rural Bank,Greater Accra,Medium,2023,Q2,10,2023-Q2,127.15,24.02,9.42,15.65,17.83,79.82,1,High-Risk
BANK_205,Miller Ltd Rural Bank,Greater Accra,Medium,2023,Q3,11,2023-Q3,130.11,24.84,9.46,15.62,41.72,78.07,1,High-Risk
BANK_205,Miller Ltd Rural Bank,Greater Accra,Medium,2023,Q4,12,2023-Q4,139.86,25.36,9.45,15.55,14.46,64.49,1,High-Risk
BANK_206,Freeman-Chang Rural Bank,Central,Medium,2021,Q1,1,2021-Q1,154.14,33.11,18.38,6.54,24.38,81.26,0,Healthy
BANK_206,Freeman-Chang Rural Bank,Central,Medium,2021,Q2,2,2021-Q2,155.99,32.53,18.65,6.72,14.3,88.38,0,Healthy
BANK_206,Freeman-Chang Rural Bank,Central,Medium,2021,Q3,3,2021-Q3,167.16,32.76,18.75,6.86,22.33,47.17,0,Healthy
BANK_206,Freeman-Chang Rural Bank,Central,Medium,2021,Q4,4,2021-Q4,183.64,33.85,18.72,7.05,8.64,56.35,0,Healthy
BANK_206,Freeman-Chang Rural Bank,Central,Medium,2022,Q1,5,2022-Q1,190.86,33.81,18.85,6.94,13.53,80.73,0,Healthy
BANK_206,Freeman-Chang Rural Bank,Central,Medium,2022,Q2,6,2022-Q2,211.66,36.09,18.65,6.22,18.63,83.37,0,Healthy
BANK_206,Freeman-Chang Rural Bank,Central,Medium,2022,Q3,7,2022-Q3,225.21,36.49,18.61,6.36,6.7,40.48,0,Healthy
BANK_206,Freeman-Chang Rural Bank,Central,Medium,2022,Q4,8,2022-Q4,235.11,36.14,18.47,6.4,18.47,74.76,0,Healthy
BANK_206,Freeman-Chang Rural Bank,Central,Medium,2023,Q1,9,2023-Q1,248.8,37.64,18.52,6.13,10.21,82.8,0,Healthy
BANK_206,Freeman-Chang Rural Bank,Central,Medium,2023,Q2,10,2023-Q2,252.56,38.73,18.74,6.24,19.28,57.24,0,Healthy
BANK_206,Freeman-Chang Rural Bank,Central,Medium,2023,Q3,11,2023-Q3,249.02,39.27,18.35,6.61,7.13,40.68,0,Healthy
BANK_206,Freeman-Chang Rural Bank,Central,Medium,2023,Q4,12,2023-Q4,271.81,39.25,18.32,6.59,18.93,90.75,0,Healthy
BANK_207,"Alvarez, Joseph and West Rural Bank",Eastern,Medium,2021,Q1,1,2021-Q1,53.14,22.67,26.07,21.85,11.4,74.5,1,High-Risk
BANK_207,"Alvarez, Joseph and West Rural Bank",Eastern,Medium,2021,Q2,2,2021-Q2,50.55,22.02,26.31,21.87,11.89,60.53,1,High-Risk
BANK_207,"Alvarez, Joseph and West Rural Bank",Eastern,Medium,2021,Q3,3,2021-Q3,51.31,22.25,26.71,22.77,13.69,72.25,1,High-Risk
BANK_207,"Alvarez, Joseph and West Rural Bank",Eastern,Medium,2021,Q4,4,2021-Q4,55.97,23.56,27.08,23.03,19.65,43.56,1,High-Risk
BANK_207,"Alvarez, Joseph and West Rural Bank",Eastern,Medium,2022,Q1,5,2022-Q1,50.88,23.52,27.38,23.11,5.4,88.33,1,High-Risk
BANK_207,"Alvarez, Joseph and West Rural Bank",Eastern,Medium,2022,Q2,6,2022-Q2,52.33,23.22,27.14,22.97,4.83,45.33,1,High-Risk
BANK_207,"Alvarez, Joseph and West Rural Bank",Eastern,Medium,2022,Q3,7,2022-Q3,49.42,22.11,26.84,23.55,17.26,79.67,1,High-Risk
BANK_207,"Alvarez, Joseph and West Rural Bank",Eastern,Medium,2022,Q4,8,2022-Q4,46.73,21.0,26.64,24.12,8.44,65.37,1,High-Risk
BANK_207,"Alvarez, Joseph and West Rural Bank",Eastern,Medium,2023,Q1,9,2023-Q1,44.97,21.5,26.65,24.27,18.52,68.21,1,High-Risk
BANK_207,"Alvarez, Joseph and West Rural Bank",Eastern,Medium,2023,Q2,10,2023-Q2,46.3,22.05,26.92,23.79,9.03,44.21,1,High-Risk
BANK_207,"Alvarez, Joseph and West Rural Bank",Eastern,Medium,2023,Q3,11,2023-Q3,48.7,22.48,27.1,24.39,9.2,86.22,1,High-Risk
BANK_207,"Alvarez, Joseph and West Rural Bank",Eastern,Medium,2023,Q4,12,2023-Q4,45.21,23.52,27.58,24.45,19.62,50.0,1,High-Risk
BANK_208,Davis and Sons Rural Bank,Northern,Large,2021,Q1,1,2021-Q1,368.69,18.76,20.44,8.61,23.25,60.4,0,Healthy
BANK_208,Davis and Sons Rural Bank,Northern,Large,2021,Q2,2,2021-Q2,377.0,18.4,20.45,8.65,26.61,80.97,0,Healthy
BANK_208,Davis and Sons Rural Bank,Northern,Large,2021,Q3,3,2021-Q3,318.91,18.0,20.69,9.26,26.77,53.14,0,Healthy
BANK_208,Davis and Sons Rural Bank,Northern,Large,2021,Q4,4,2021-Q4,342.95,18.54,21.02,8.98,4.64,63.98,0,Healthy
BANK_208,Davis and Sons Rural Bank,Northern,Large,2022,Q1,5,2022-Q1,336.76,19.13,20.94,8.83,15.16,60.12,0,Healthy
